Ids,Sentiment,Sarcasm,Vulgar,Abuse,Target
image_ben_49.png,Neutral,Non-Sarcastic,Non Vulgar,Non-abusive,None
image_ben_4180.jpg,Positive,Non-Sarcastic,Non Vulgar,Non-abusive,None
image_ben_78.png,Neutral,Non-Sarcastic,Non Vulgar,Non-abusive,None
image_ben_4455.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_419.png,Neutral,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_2447.png,Neutral,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_1308.png,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_3320.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_3411.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_3563.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_3565.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_7670.jpg,Positive,Non-Sarcastic,Non Vulgar,Non-abusive,None
image_ben_2953.png,Neutral,Non-Sarcastic,Non Vulgar,Non-abusive,None
image_ben_1215.png,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_1555.png,Negative,Non-Sarcastic,Vulgar,Non-abusive,None
image_ben_4085.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_3455.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_4958.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_7717.jpg,Positive,Non-Sarcastic,Non Vulgar,Non-abusive,None
image_ben_4874.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_3493.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_3465.jpg,Neutral,Non-Sarcastic,Non Vulgar,Non-abusive,None
image_ben_105.png,Neutral,Non-Sarcastic,Non Vulgar,Non-abusive,None
image_ben_3361.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_1029.png,Negative,Sarcastic,Vulgar,Non-abusive,None
image_ben_5281.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_1409.png,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_4129.jpg,Positive,Non-Sarcastic,Non Vulgar,Non-abusive,None
image_ben_1296.png,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_3549.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_1378.png,Negative,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_3136.png,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_1278.png,Positive,Non-Sarcastic,Non Vulgar,Non-abusive,None
image_ben_1270.png,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_4444.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_3599.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_4069.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_3623.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_3525.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_3556.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_7222.jpg,Negative,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_1876.png,Positive,Non-Sarcastic,Non Vulgar,Non-abusive,None
image_ben_1244.png,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_1324.png,Positive,Non-Sarcastic,Non Vulgar,Non-abusive,None
image_ben_3092.png,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_3555.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_1287.png,Positive,Non-Sarcastic,Non Vulgar,Non-abusive,None
image_ben_3338.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_3351.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_7710.jpg,Positive,Non-Sarcastic,Non Vulgar,Non-abusive,None
image_ben_4124.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_3347.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_4545.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_7308.jpg,Negative,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_5130.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_4710.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_3603.jpg,Positive,Non-Sarcastic,Non Vulgar,Non-abusive,None
image_ben_5055.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_3495.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_7300.jpg,Negative,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_3685.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_5291.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_2929.png,Positive,Non-Sarcastic,Non Vulgar,Non-abusive,None
image_ben_2095.png,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_1352.png,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_4238.jpg,Positive,Non-Sarcastic,Non Vulgar,Non-abusive,None
image_ben_1691.png,Negative,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_3904.jpg,Positive,Non-Sarcastic,Non Vulgar,Non-abusive,None
image_ben_4068.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_3887.jpg,Positive,Non-Sarcastic,Non Vulgar,Non-abusive,None
image_ben_3642.jpg,Positive,Non-Sarcastic,Non Vulgar,Non-abusive,None
image_ben_7712.jpg,Positive,Non-Sarcastic,Non Vulgar,Non-abusive,None
image_ben_7229.jpg,Neutral,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_3398.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_1407.png,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_3467.jpg,Neutral,Non-Sarcastic,Non Vulgar,Non-abusive,None
image_ben_3357.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_7672.jpg,Positive,Non-Sarcastic,Non Vulgar,Non-abusive,None
image_ben_2454.png,Negative,Sarcastic,Vulgar,Non-abusive,None
image_ben_4718.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_3093.png,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_3449.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_5297.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_1716.png,Positive,Sarcastic,Vulgar,Non-abusive,None
image_ben_3172.png,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_1277.png,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_5114.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_1245.png,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_7713.jpg,Positive,Non-Sarcastic,Non Vulgar,Non-abusive,None
image_ben_2097.png,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_3910.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_3476.jpg,Positive,Non-Sarcastic,Non Vulgar,Non-abusive,None
image_ben_2281.png,Neutral,Non-Sarcastic,Non Vulgar,Non-abusive,None
image_ben_1705.png,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_3686.jpg,Neutral,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_3638.jpg,Positive,Non-Sarcastic,Non Vulgar,Non-abusive,None
image_ben_3532.jpg,Positive,Non-Sarcastic,Non Vulgar,Non-abusive,None
image_ben_1382.png,Neutral,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_1720.png,Neutral,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_3606.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_3365.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_4237.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_7718.jpg,Positive,Non-Sarcastic,Non Vulgar,Non-abusive,None
image_ben_3460.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_7487.jpg,Neutral,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_4883.jpg,Neutral,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_3148.png,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_4901.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_4605.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_4528.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_4185.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_5019.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_4949.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_3630.jpg,Positive,Non-Sarcastic,Non Vulgar,Non-abusive,None
image_ben_3529.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_3326.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_3489.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_4083.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_7305.jpg,Negative,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_2948.png,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_5098.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_4775.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_4084.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_2207.png,Negative,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_43.png,Neutral,Non-Sarcastic,Non Vulgar,Non-abusive,None
image_ben_4954.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_7282.jpg,Negative,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_3209.png,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_3400.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_4569.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_7203.jpg,Negative,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_3402.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_4173.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_4076.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_7456.jpg,Negative,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_3332.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_907.png,Neutral,Non-Sarcastic,Non Vulgar,Non-abusive,None
image_ben_53.png,Neutral,Non-Sarcastic,Non Vulgar,Non-abusive,None
image_ben_4273.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_5253.jpg,Negative,Non-Sarcastic,Non Vulgar,Non-abusive,None
image_ben_3324.jpg,Negative,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_5257.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_4179.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_3893.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_1294.png,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_7373.jpg,Negative,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_4885.jpg,Neutral,Non-Sarcastic,Non Vulgar,Non-abusive,None
image_ben_4232.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_7233.jpg,Negative,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_3890.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_4113.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_4924.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_3896.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_3360.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_63.png,Neutral,Non-Sarcastic,Non Vulgar,Non-abusive,None
image_ben_48.png,Neutral,Non-Sarcastic,Non Vulgar,Non-abusive,None
image_ben_7620.jpg,Negative,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_1726.png,Neutral,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_2890.png,Negative,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_2058.png,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_5049.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_57.png,Neutral,Non-Sarcastic,Non Vulgar,Non-abusive,None
image_ben_3341.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_4584.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_4176.jpg,Positive,Non-Sarcastic,Non Vulgar,Non-abusive,None
image_ben_3566.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_3530.jpg,Positive,Non-Sarcastic,Non Vulgar,Non-abusive,None
image_ben_1314.png,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_1704.png,Positive,Sarcastic,Vulgar,Non-abusive,None
image_ben_4191.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_64.png,Neutral,Non-Sarcastic,Non Vulgar,Non-abusive,None
image_ben_5106.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_1708.png,Negative,Sarcastic,Vulgar,Non-abusive,None
image_ben_3900.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_4125.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_3374.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_5125.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_3369.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_4882.jpg,Neutral,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_4655.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_1342.png,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_7199.jpg,Negative,Sarcastic,Vulgar,Non-abusive,None
image_ben_4074.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_2908.png,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_7529.jpg,Negative,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_4251.jpg,Positive,Non-Sarcastic,Non Vulgar,Non-abusive,None
image_ben_4909.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_3601.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_4190.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_3314.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_2452.png,Positive,Non-Sarcastic,Non Vulgar,Non-abusive,None
image_ben_2474.png,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_1226.png,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_238.png,Positive,Non-Sarcastic,Non Vulgar,Non-abusive,None
image_ben_5184.jpg,Positive,Non-Sarcastic,Non Vulgar,Non-abusive,None
image_ben_4461.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_7462.jpg,Negative,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_4087.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_3961.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_3639.jpg,Positive,Non-Sarcastic,Non Vulgar,Non-abusive,None
image_ben_103.png,Neutral,Non-Sarcastic,Non Vulgar,Non-abusive,None
image_ben_2888.png,Negative,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_1338.png,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_1595.png,Neutral,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_3505.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_4995.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_5091.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_1400.png,Negative,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_1444.png,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_56.png,Neutral,Non-Sarcastic,Non Vulgar,Non-abusive,None
image_ben_1598.png,Neutral,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_3637.jpg,Negative,Non-Sarcastic,Non Vulgar,Non-abusive,None
image_ben_3488.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_3553.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_4939.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_3372.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_1711.png,Negative,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_1364.png,Positive,Non-Sarcastic,Non Vulgar,Non-abusive,None
image_ben_4102.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_4067.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_4920.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_5059.jpg,Positive,Non-Sarcastic,Non Vulgar,Non-abusive,None
image_ben_1416.png,Neutral,Sarcastic,Vulgar,Non-abusive,None
image_ben_1328.png,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_4276.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_1710.png,Positive,Sarcastic,Vulgar,Non-abusive,None
image_ben_3809.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_7559.jpg,Negative,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_3033.png,Positive,Non-Sarcastic,Non Vulgar,Non-abusive,None
image_ben_2487.png,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_3485.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_4456.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_13.jpg,Negative,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_1377.png,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_1246.png,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_4929.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_2460.png,Neutral,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_1714.png,Negative,Sarcastic,Vulgar,Non-abusive,None
image_ben_1283.png,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_3064.png,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_4580.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_3521.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_5056.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_4174.jpg,Positive,Non-Sarcastic,Non Vulgar,Non-abusive,None
image_ben_3568.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_4880.jpg,Neutral,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_1274.png,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_1297.png,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_5225.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_5141.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_3531.jpg,Positive,Non-Sarcastic,Non Vulgar,Non-abusive,None
image_ben_3409.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_7293.jpg,Negative,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_3516.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_7259.jpg,Negative,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_7617.jpg,Negative,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_29.png,Negative,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_4961.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_1271.png,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_4246.jpg,Positive,Non-Sarcastic,Non Vulgar,Non-abusive,None
image_ben_3651.jpg,Positive,Non-Sarcastic,Non Vulgar,Non-abusive,None
image_ben_3206.png,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_7191.jpg,Negative,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_3129.png,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_1282.png,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_5127.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_1706.png,Negative,Sarcastic,Vulgar,Non-abusive,None
image_ben_3373.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_3420.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_3629.jpg,Positive,Non-Sarcastic,Non Vulgar,Non-abusive,None
image_ben_4606.jpg,Positive,Non-Sarcastic,Non Vulgar,Non-abusive,None
image_ben_2960.png,Negative,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_3501.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_1717.png,Neutral,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_2757.png,Neutral,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_4233.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_4269.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_3333.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_28.png,Neutral,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_3464.jpg,Positive,Non-Sarcastic,Non Vulgar,Non-abusive,None
image_ben_7637.jpg,Negative,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_1289.png,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_3982.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_1470.png,Neutral,Non-Sarcastic,Non Vulgar,Non-abusive,None
image_ben_3574.jpg,Positive,Non-Sarcastic,Non Vulgar,Non-abusive,None
image_ben_3447.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_3986.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_3244.png,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_3633.jpg,Negative,Non-Sarcastic,Non Vulgar,Non-abusive,None
image_ben_3527.jpg,Negative,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_3105.png,Positive,Sarcastic,Non Vulgar,Non-abusive,None
image_ben_1700.png,Negative,Sarcastic,Vulgar,Non-abusive,None
